ENT,CNT,SM,CRL,STD,VAR,KTS,Output
7.512128230410036,5.195245407633341,0.9995668592157736,0.9885845198902496,48.03871535516244,2307.71817297432,3.3228474037379203,1
7.573930494418485,8.138097157139985,0.9996045080622132,0.9823066721076764,50.27421356297854,2527.496549375975,3.2639344820960705,1
7.487859098436432,6.089191165417588,0.9995450865719238,0.9816473512681804,46.87451811733089,2197.2204487319814,2.668027578397543,1
7.533308898037466,4.75122469931572,0.9996126526151804,0.9867131686813022,50.800215920360245,2580.6619375552223,2.9576113599811125,1
7.55219463501429,9.815195451137123,0.9995566783167732,0.9750426703738198,47.48366428540129,2254.698373968694,2.432971538999813,1
7.718750084772256,7.042044732301626,0.9997353445652633,0.9822104025550036,61.461352763039066,3777.4978834627295,1.8061932223582848,1
7.770448629762236,8.649447454884431,0.999780959717114,0.981977617607462,67.56012352642502,4564.370290905807,1.9312769837659856,1
7.512126577791326,13.656068201272657,0.999588947790383,0.9554805617254262,49.31309143081201,2431.7809864636247,2.8924261928450195,1
7.478239807468692,3.701249013800705,0.99954617032149,0.9907487391703652,46.93047858228634,2202.469819962437,2.0739150992080906,1
7.528091242892019,9.109423184447406,0.99954229727868,0.9765195841652504,46.731405280020645,2183.824239445541,2.4469653500046538,1
7.52585394020068,4.840385139220462,0.9995624616420576,0.9869627815608348,47.79658881765846,2284.513902604314,2.7202426005466136,1
7.599926102570475,8.369992378203145,0.9996014987811346,0.9817315569650972,50.08395564688677,2508.402613239321,2.3277156671386887,1
7.55480006921313,10.371109013820572,0.9996393581635544,0.9625838942954706,52.64821127025565,2771.8341499574744,2.673805214641724,1
7.8326027794935005,9.861416226119411,0.9997473584065,0.9783537520187452,62.90609213349471,3957.176427507725,1.829009970916094,1
7.351909687333713,6.094184404973783,0.9995822589415057,0.9819556640488484,48.91653523422325,2392.827419321004,2.428263515922089,1
7.45625692975281,5.487055010081571,0.999515817032958,0.9859172524866168,45.43495286323444,2064.334941684336,2.2501117852308377,1
7.58287454747532,9.235847986748093,0.9996003741531324,0.9780615577269018,50.01340466793158,2501.34064647828,2.217038384972651,1
7.542766210284365,5.712771596305336,0.9996234328459628,0.9764251558556498,51.522508080068896,2654.568838860765,2.160343184917144,1
7.5414247196526,9.233057072155315,0.9995361590114908,0.9793223585485054,46.42102151495037,2154.911238491485,2.433150723934717,1
7.5292878784702495,6.055193415753786,0.99962574763076,0.9762024606678577,51.68165799030697,2670.99377262706,2.3703436395243003,1
7.400765957601708,3.501162047047541,0.999515116639694,0.9913283699080926,45.40211067499302,2061.351653744315,1.9474335947520445,1
7.482784646821678,4.940809638287252,0.999533142742321,0.9855793627977278,46.2707503432154,2140.9823373241675,2.6694873345810004,1
7.85123191698703,9.97626919423426,0.9997496947560962,0.978588947764374,63.19906687122111,3994.1220533930777,1.825622684859592,1
7.397390425648876,5.017322519915885,0.9994694733217876,0.9883856934269192,43.40413974795832,1883.9193472602951,2.2812781510637983,1
7.578889133087911,10.913368841444685,0.9996672635793196,0.9636356067507906,54.81224180200621,3004.381851361597,2.5034135201818453,1
7.454463000768495,2.8990769610552687,0.9995337137301497,0.992981200917626,46.29908517355096,2143.6052879077265,2.0168996168449027,1
7.510846369768608,9.743534824604072,0.9995501965907884,0.9734971682767386,47.14014706421326,2222.193465235654,2.5561883130675227,1
7.586227401606877,10.228859592268336,0.9995772973674651,0.9785003603726526,48.62848232222236,2364.7292929626924,2.3041063214052597,1
7.564198697935549,7.817574539688104,0.9995970736618393,0.9663092348033387,49.8080637919225,2480.843218700221,2.3650070794898927,1
7.540397005843737,8.594470211324229,0.999660031307298,0.970427617742279,54.22589160083863,2940.4473199059016,2.496336427517326,1
7.760314673523715,11.191044432579538,0.9997743185671264,0.9757623306341876,66.55843060768872,4430.024684958515,2.1529918465460085,1
7.395727184330946,3.595148475138009,0.9995188260570866,0.9904926331420444,45.57686393433468,2077.250526088857,2.004325125582429,1
6.9205425160327785,3.4095308899892816,0.9991041429856794,0.9845107736829724,33.39535240370131,1115.2495621673988,3.73841779827014,1
7.85123191698703,9.97626919423426,0.9997496947560962,0.978588947764374,63.19906687122111,3994.1220533930777,1.825622684859592,1
7.425408650641037,4.338088785385789,0.9995307827510524,0.9905100753274444,46.15418669024006,2130.2089490375324,1.983379056789296,1
7.476051563960544,8.7814188099308,0.9995844967977944,0.9626519194339808,49.048142885796445,2405.7203205455044,2.53167161716002,1
7.794535511292506,8.813688688051972,0.999751299069909,0.9804165443798902,63.40263155413117,4019.893687988909,1.7929605707013625,1
7.445301555569754,5.020219805990886,0.9996359251222342,0.9868052579497706,52.399310407744615,2745.6877312071733,2.2691028461430407,1
7.479931616449655,6.657208786649703,0.99958373923829,0.970077056290624,49.00347224837617,2401.340292397373,2.3684764865395804,1
7.568787580937801,9.095271539077418,0.999558630023354,0.9800766507779582,47.588579632273785,2264.672911417263,2.384028602541022,1
7.415818206181866,3.059432816767424,0.9995229291370176,0.9925798114925972,45.77253170871485,2095.1246590253068,2.027908992042489,1
7.584048584490262,9.391058215957932,0.9996214716041216,0.9820737785124484,51.388809402592166,2640.809731815945,3.299008451937808,1
7.591148608725305,7.749742869062998,0.9995969209984814,0.9811828079455818,49.79862686769285,2479.9032379077003,2.5705482266846973,1
7.561774116228527,4.17454738057753,0.9995793201346168,0.9917395159073368,48.74530231187559,2376.104497476144,2.0598450558725587,1
7.519809543506717,6.4476536013253,0.999613500482838,0.9728779201877672,50.85592742090572,2586.32535384043,2.238066395515074,1
7.774874104132175,14.474378504912934,0.9996808122457556,0.9704944979355818,55.96384790608664,3131.952272455598,2.219780929325172,1
7.604031289602334,9.579182408217948,0.9995907379132428,0.9763469575027186,49.42086637107386,2442.42203286754,2.3463012340880818,1
6.818662827557844,3.082371913561424,0.9989656658107032,0.9848219770759858,31.07741167451132,965.8055163870524,3.4500955368330897,1
7.244572544727815,4.649577493821665,0.9997073018085624,0.9851156497517464,58.442180681902485,3415.488482856136,2.327879230012391,1
7.325310169086297,4.260861041355558,0.999468817453672,0.988627439359246,43.37732099756258,1881.5919769255836,2.085061034382927,1
7.550179542847765,6.7098063379430455,0.9995749055230206,0.9843287252914112,48.49142436326683,2351.418236778428,2.282471992394309,1
7.4189981536435425,5.7239772268835605,0.999610865799984,0.976522127687552,50.68340494411803,2568.807536729448,2.523791981585428,1
7.244572544727815,4.649577493821665,0.9997073018085624,0.9851156497517464,58.442180681902485,3415.488482856136,2.327879230012391,1
7.394175308319035,2.9004186921025017,0.999515545979598,0.9931467994649282,45.42223443524632,2063.179381090476,2.052902929980673,1
7.389445381649224,7.558010558688119,0.9997201308861806,0.9776358294432184,59.76703789528458,3572.0988187763837,2.086157255260744,1
7.582801738577389,7.8825444642408,0.9996127664100748,0.9835255956243338,50.80768249922431,2581.420600941984,2.1968713457432,1
7.756653809864517,8.5735104170675,0.9997746806490966,0.9815603700612556,66.61189998174046,4437.145219177395,2.1302458073239654,1
7.515134460873219,10.289905525612795,0.999522680985396,0.9777861872980832,45.76062622505723,2094.034912509396,2.504839223520791,1
7.41157075238259,3.1189406994443365,0.9995334753852602,0.9944135159716698,46.28725116838408,2142.509620725073,2.0083175848724992,1
7.386002900216474,5.551257641858086,0.9995870442129804,0.9758475122268044,49.19925550832216,2420.5667425731685,2.566070428756201,1
7.550360751440504,9.64596168831239,0.9995599789616192,0.9767994804360628,47.66150027643102,2271.6186086002344,2.432497006212236,1
7.363849959348732,3.876384096337397,0.9995059298860896,0.9923091270698096,44.97781930069996,2023.0042290464185,2.191687216969292,1
7.263116301880309,7.139130633682875,0.999574305182116,0.9764588701346584,48.45720495966552,2348.1007125030324,2.610222569177768,1
7.603729668556564,10.587718750960612,0.9996286247893814,0.9777473294152212,51.88154329642725,2691.694534819056,2.1731563398608253,1
7.656840427151868,7.647766589234687,0.999687633410266,0.9748103732327644,56.571783643335664,3200.366704588381,2.0826121243149944,1
7.8326027794935005,9.861416226119411,0.9997473584065,0.9783537520187452,62.90609213349471,3957.176427507725,1.829009970916094,1
7.617074981107244,9.749767665746544,0.9996080218056064,0.9782865625369976,50.499131878814616,2550.162320513911,2.2966452508951907,1
7.389082861639148,3.498992704674741,0.999494228383322,0.9899664642454852,44.454212226507,1976.1769846793247,2.056968979700031,1
7.623712763612062,7.430320944663476,0.99966477932238,0.9740766036607424,54.60869469033929,2982.1095357826907,2.069282304743346,1
7.434404475183369,3.870364516045462,0.99950061438705,0.9896435822997576,44.73768625764247,2001.460571687252,2.6755664576492038,1
7.437500980592405,4.666533759239362,0.9995224882933692,0.9880554279511308,45.7513879078109,2093.189495490986,2.1609191884717567,1
7.563006773259832,8.456025496647747,0.9996016600690292,0.9828824535254016,50.09409816249996,2509.4186707141816,2.2130269011439467,1
7.386524080191185,9.174994842470598,0.9994817917504976,0.9549148883038232,43.91726460398711,1928.7261302966187,2.865798705834047,1
7.487859098436432,6.089191165417588,0.9995450865719238,0.9816473512681804,46.87451811733089,2197.2204487319814,2.668027578397543,1
7.563006773259832,8.456025496647747,0.9996016600690292,0.9828824535254016,50.09409816249996,2509.4186707141816,2.2130269011439467,1
7.397390425648876,5.017322519915885,0.9994694733217876,0.9883856934269192,43.40413974795832,1883.9193472602951,2.2812781510637983,1
7.578935409998523,6.119025308387794,0.9996748186845246,0.9784099592920912,55.44553577926853,3074.2074378501466,2.0393256935249946,1
7.45071704171936,5.111735839925467,0.99951236198651,0.985906876402942,45.27362906006348,2049.701488268224,2.138721503767134,1
7.538305552441029,8.210850190104656,0.9996131589284976,0.9673535367277672,50.83346261694256,2584.040921628097,2.200013441910799,1
7.366229903652937,3.786613461374852,0.9997328998976523,0.987604722068772,61.17936499900754,3742.914701681789,1.9489848896452115,1
7.761310146555624,8.502803889964715,0.999724252119273,0.975424892758459,60.21213437659799,3625.501126185493,2.0151765979082703,1
7.55219463501429,9.815195451137123,0.9995566783167732,0.9750426703738198,47.48366428540129,2254.698373968694,2.432971538999813,1
7.826488595583054,8.606447432079438,0.999760551845847,0.981172759964574,64.61632459262675,4175.269403859701,1.7513626178247748,1
7.404351262560718,3.3750469765791795,0.9995101780003977,0.9925986780773858,45.17253540994703,2040.5579553629184,1.9562414207774292,1
7.539323361585446,8.504567963852518,0.999586991997203,0.9814199930434626,49.196144043251664,2420.2605887243662,3.352687416538249,1
7.301117719805937,6.250435749643481,0.9993653235925614,0.9873465920563208,39.681306303187526,1574.60606992739,2.982275108311529,1
7.710357791525335,20.01081596099141,0.9996763656360748,0.9596524685857916,55.577933864271046,3088.9067326212867,2.240845443949566,1
7.76013194635445,6.865948950025976,0.9997888600984656,0.987015058184554,68.81276192134351,4735.196203243503,1.7405916552814718,1
7.549707721528948,11.113787896082428,0.9995657046599816,0.9759892392091896,47.974790706823946,2301.580543363561,2.440712108879706,1
7.399356950638875,10.122799315768606,0.9994574216588732,0.9747301652002957,42.91913118466593,1842.0518216465632,3.004944998512165,1
7.502066931180246,9.20401743022802,0.9995252616960876,0.97834103766468,45.88489587131774,2105.4236691216715,2.4667162451225826,1
7.454028036762989,7.667318169472118,0.999476123796722,0.9808657221963146,43.67891846369866,1907.8479181584355,2.510978961112003,1
7.75176179483496,12.19903945133069,0.999733098519682,0.9693051902508908,61.20213099319736,3745.700838108488,1.7417043639004,1
7.733810676332514,13.312087503236375,0.9997072817726832,0.9631305009772576,58.44017994664995,3415.2546321968266,2.056351391434613,1
7.458492413763943,12.968754166840124,0.9995651635155032,0.9712713470057754,47.94491664736313,2298.715032322598,2.804227522699517,1
7.852825076411532,21.067660265566133,0.9997610486886852,0.9533869790587576,64.68348297760218,4183.952970113752,1.757262576281473,1
7.893900868185623,20.903717438749048,0.9997565331528052,0.9554136078008024,64.08069443398784,4106.335399142121,1.8981854389016903,1
7.787024826671985,20.824944746294552,0.9996887055478944,0.9598507527817624,56.66915049745122,3211.3926181027755,2.144654656979116,1
7.784446370665408,16.624331455727376,0.999701546605072,0.9557350126497004,57.87578842093032,3349.606885344292,2.0392610945246967,1
7.40340838852274,12.512780803341874,0.9996065527736568,0.9745272402588504,50.40473121424274,2540.636928780057,2.682755930316014,1
7.80009935751155,13.327560092174595,0.99973117650627,0.966111435161551,60.982890767829176,3718.9129664009847,1.8268356107533028,1
7.509323083771438,7.363147124000285,0.99970527958606,0.9792746946132708,58.24127630715443,3392.046265886308,2.3786439396224,1
7.765620617355104,12.26094532436779,0.9997375438308292,0.9695393993480296,61.718392796792486,3809.160009419167,1.7471702852991176,1
7.782493939523258,16.225962364932258,0.9997005719340584,0.9565731641983772,57.78148747200758,3338.7002944777696,2.0490706199696263,1
7.475677872427622,10.253022918754503,0.9995285018969836,0.975220065637797,46.04236426519946,2119.899307129316,2.295594352698933,1
7.818110508219177,13.449602642968555,0.9997222502384172,0.9643967882611284,59.994692486191646,3599.3631265127005,2.013914458019273,1
7.773702062553619,11.108314935000138,0.999748083779983,0.974650355257699,62.99661652594548,3968.573693717027,1.8790950162126565,1
7.686083895197528,10.635576261114158,0.9996398796011252,0.9781742884761097,52.68632730328023,2775.849084708372,2.282240149306176,1
7.745506387875674,14.071797183673608,0.9996866077894642,0.972229318412178,56.4791091863001,3189.8897744780083,2.094492327691974,1
7.832557657483937,11.78787538529756,0.9997402258171448,0.9701161090345476,62.03625746521711,3848.4972402907056,1.9099252804669051,1
7.714402193509088,12.365483584900383,0.9996958767409764,0.9642767087055604,57.33358948819619,3287.1404836010006,2.1802090648451293,1
7.161038114869459,10.481274590100284,0.9991982718509824,0.9724713098270856,35.303053516555075,1246.305587592752,3.097118625541494,1
7.606310905351045,12.073464154339865,0.9995800428815304,0.97299350136338,48.7872472921953,2380.195498349818,2.516272823626789,1
6.965364311602145,7.43255526887615,0.999045606522465,0.9807993831160337,32.35407037468363,1046.785869809981,3.223329670115929,1
7.707117502063961,14.69919149473833,0.9996723667169516,0.9692363041020824,55.2376045828938,3051.1929600561293,2.074616678481785,1
7.747361146130872,10.374947008172,0.9996816424648652,0.9799494634988216,56.03679548011141,3140.1224476798343,2.0011239859735603,1
7.741704899080245,24.887068210034705,0.999664501771531,0.9517413904795538,54.58609410868395,2979.6416700421005,2.2657285479309777,1
7.493779054429666,10.947930647549924,0.9995134631036,0.9709258378088224,45.32485609664431,2054.342580181515,3.202127282805612,1
7.782263552833546,15.879048791303756,0.9996967858960524,0.957660487586394,57.41950558239317,3296.9996213264794,2.0442217399448377,1
7.700932798874376,18.981568341488703,0.9996568846842868,0.9415845547174164,53.97658804588145,2913.472057074792,2.268959852861764,1
7.52291077983527,9.01957697913897,0.999541389183088,0.978878546931524,46.68509470351231,2179.4980674759126,2.4066834633624503,1
7.708990635709484,11.525109954845572,0.9996576986003852,0.9652599694222456,54.04074406568953,2920.4020191733584,2.2513352133172893,1
7.653994335131915,6.316455502519453,0.9997018494649628,0.9754029829503384,57.90518470595476,3353.0104158307367,2.071115322301169,1
7.640757096511221,11.439563820439457,0.9996332646655738,0.9603565515126868,52.20883135040801,2725.7620709753464,2.3366943691499764,1
7.630268724339249,6.189299608257651,0.9996855773308004,0.9758774411868132,56.38645456788333,3179.43225873597,2.105851977211372,1
7.680782409871032,6.571612936165813,0.9997260432695833,0.9762155371054092,60.40870360530447,3649.2114712735247,2.070463186851955,1
7.622177515643963,5.255592837608718,0.999746540889272,0.9864320149899451,62.80453459565869,3944.4095657772887,2.456333486628673,1
7.605744572708931,9.897210392908608,0.9996207319948016,0.9845477397481838,51.33865938193114,2635.6579471339464,2.1857075504701973,1
7.441892181477614,7.66718198760424,0.9994664917157944,0.9849634740303858,43.28261937584425,1873.385140034208,2.8562096038259592,1
7.892053013560881,20.796783668562423,0.999754879674088,0.955513868081669,63.86414518702362,4078.629040469233,1.8973242561387609,1
7.597643520186366,10.066588106732691,0.9996731997636354,0.9798699467355853,55.30798592436292,3058.9733070095267,1.9298271786779675,1
7.735746453518701,12.630810411755723,0.9997030076300842,0.964562608762709,58.01801331733512,3366.0898692904752,2.002968939386195,1
7.390986320139754,12.40576726592246,0.999597489491851,0.9744270698903617,49.83379564881591,2483.407188767944,2.669401810861833,1
7.839029643094687,18.587471925834105,0.9997637504849856,0.9586650871218694,65.05238598336592,4231.812922128824,1.7861230769717855,1
7.829478356892259,11.696576944365416,0.9997364016166642,0.970374497256992,61.58449458804474,3792.649973664912,1.9684752561030685,1
7.384901747278748,9.750099916671964,0.9994127866156384,0.9784843334595962,41.25479922102601,1701.9584587671686,2.7686571650808225,1
7.470755457817919,7.7850111064716305,0.999668446412863,0.9870294391727412,54.90995990937106,3015.1036972487373,2.1947162145819794,1
7.536207833042017,10.767993727695128,0.9996976859720816,0.981596245955317,57.50494515372089,3306.818717132448,2.110321041021368,1
7.600684101400757,12.735166734148011,0.9995744926707302,0.9709768064051192,48.46788402594357,2349.1357819523155,2.553675595204996,1
7.482838301275731,9.042883654888874,0.9996780257139252,0.9844355770182096,55.72107397336587,3104.838084745312,2.066246153840737,1
7.847390471126678,16.437666102290468,0.9997687285599912,0.9643564614409064,65.74894248598038,4322.923438024755,1.7498652565907091,1
6.547224327129111,6.479739542474409,0.9990621627242844,0.9848277482069162,32.63867429690255,1065.2830598592873,6.156465521326568,1
7.129151593216672,7.679208989341561,0.9995484929072922,0.9803381798615818,47.05108533618548,2213.804631313008,2.7538308132268083,1
7.729437549268182,13.330861894247228,0.999705797576492,0.9630940712667038,58.292540403084445,3398.0202666452324,2.09036254907784,1
7.794074700926421,10.479789015203409,0.9997183374506406,0.9717772618213264,59.57640267556405,3549.347755760955,1.892193949834697,1
7.4657557376207535,9.729975519909283,0.9994902987068824,0.976434836154262,44.282427865643925,1960.9334176759576,2.507103177061729,1
7.568344196173289,11.896448767816516,0.9995545095432103,0.970583812905298,47.367889927654666,2243.716996198408,2.396618238549672,1
7.524297716958268,11.701742439007758,0.9995306394868636,0.9732497892685856,46.14713896137396,2129.558434320358,2.412385999344131,1
7.84487404431666,16.392045750008336,0.9997696098854356,0.962721077930998,65.87460821678445,4339.464007714845,1.73998113374676,1
7.719099206072861,11.638813092367634,0.9997836359676728,0.9739391452763114,67.97676280275763,4620.840281142374,1.7213979031868936,1
7.768333841345506,14.327837480792049,0.99971794010238,0.9649179805447364,59.534412308591136,3544.3462489293274,2.077385301761098,1
7.716516679288835,12.789922243552976,0.9997190356076892,0.9658605738637938,59.65039707518033,3558.1698712266816,1.7791026355306352,1
7.77800214128335,11.908213982950908,0.9997307624472936,0.9703980602654576,60.93596747708012,3713.1921323677657,1.7739456087138137,1
7.568334364380054,8.011041357907782,0.9995504971801764,0.9828343567504324,47.15591318803065,2223.680148597083,2.4568511246871734,1
7.771770695067729,11.072417756145375,0.9997486337446232,0.9747783666465047,63.06551141850136,3977.2587304771255,1.8779534733536336,1
7.891015387346996,20.8248352653858,0.9997551033265928,0.9554389287917288,63.89330772454828,4082.354771983821,1.902880752289518,1
7.7051617642985715,16.437170192149434,0.9996525445273908,0.9654461260826868,53.63829440571576,2877.066626754238,2.126344651688802,1
7.721292192791192,16.446424913190057,0.9996562307700924,0.9664093999073992,53.925209124683285,2907.9281791408253,2.169745674628016,1
7.746516816438887,10.119756343177189,0.9997104467617122,0.9726770190193812,58.75879786239175,3452.5963262334126,2.1927081131929187,1
7.854685599237376,16.48412441784188,0.9997657211215308,0.9628326555288578,65.32547147683636,4267.417223670961,1.737444865005448,1
7.524116097119018,14.573576055626656,0.9995303872977748,0.9571166629278112,46.13474062327981,2128.414292377304,2.516639896931571,1
7.754647511791563,10.507896131610112,0.9997106241699376,0.9715743045206228,58.77681200541371,3454.7136295197456,2.1599495337037893,1
7.374619498835764,9.810037258315544,0.9994380448085872,0.975638829883078,42.1722813146383,1778.5013112809904,3.0390616876199763,1
7.291828928901458,6.601493695033558,0.9993467901200436,0.986712139119055,39.11395560285777,1529.901522902329,3.119258295532272,1
7.809416900503598,12.846022374728047,0.9997316155419712,0.9678204676691784,61.03276310283304,3724.998171966539,2.0300475644163485,1
7.763588336944939,25.112311790848445,0.9996722137399076,0.9471526611738392,55.224709225874015,3049.7685090823343,2.310323945737754,1
7.520726282111232,6.710939730397446,0.9995491853684836,0.9839323449160352,47.08722353197214,2217.206619949911,2.269985221190192,1
7.449088971246319,10.48176810944372,0.9995406730147132,0.9776373994368088,46.64866881902165,2176.0983025867627,2.992752778271043,1
7.560482086590033,11.642747165418296,0.9995501536457818,0.9710057781341536,47.1378958585805,2221.981225974381,2.406912972457212,1
7.776460487132651,16.19383669702396,0.999696840010572,0.95648468234116,57.42463164252584,3297.58831927978,2.041953698265717,1
7.89449152112944,20.918743550011968,0.9997553879896526,0.9554384401861822,63.93048339042737,4087.1067065337097,1.9036450889467933,1
7.591788754723279,17.309021235902282,0.9996246524972636,0.9613188064379324,51.60618009413962,2663.197823908772,2.3506524796754698,1
7.405215061953982,10.076863167738594,0.99949436235261,0.9781665102906256,44.46010391397615,1976.700840041557,2.9894722079473044,1
7.895229543853429,21.25279948576035,0.9997556404335952,0.9549916341373046,63.963505719267545,4091.330063898772,1.9142452162625383,1
7.610724682340065,13.633749877398214,0.999593445882772,0.9687670501362198,49.58525124947813,2458.697141473872,2.4257445727749145,1
7.778746710179691,11.849677720964058,0.9997411075331784,0.9725303976108898,62.14183423148049,3861.6075616528,1.917989423182294,1
7.8126182631182,13.48055013717421,0.9997151577609408,0.9638965318806278,59.24285000148225,3509.715276298125,2.043189810689745,1
7.644890082703582,14.460787589893048,0.9996344196828568,0.9666732515417022,52.291271013093095,2734.3770241647503,2.3040173978181056,1
7.287031689968032,6.779934313877054,0.9993487144051774,0.9866894168722804,39.17173364584289,1534.42471682086,3.2071797479426425,1
7.468806142907567,13.322709739976776,0.9995803518940056,0.9706139866715612,48.80521404229789,2381.948917714511,2.7817729045463127,1
7.653065788142056,14.073337818291169,0.9996391932393138,0.9676855523000728,52.63617284282227,2770.5666915394604,2.218124705369032,1
7.837206700259943,11.609366445108945,0.9997408395826496,0.970806525326098,62.10969283077767,3857.6139435335535,1.9222882134014432,1
7.736591413802956,21.64003171604961,0.9996738792995946,0.9495714806781131,55.36559723350884,3065.349357023122,2.1882542358826678,1
7.781371232969327,11.0891827304632,0.9997511546615554,0.9748379026459874,63.38422759949948,4017.560308385151,1.8678833747005423,1
7.290857322546309,8.81929335810029,0.9994497506025348,0.964911112676175,42.61874866101611,1816.357737430863,3.519217621289418,1
7.624475560116517,20.45409451758324,0.999641291695462,0.9552737129160972,52.78996546485431,2786.780453780511,2.3801868289925654,1
7.720699002607617,7.237577042447201,0.9996724799391118,0.9772393351023478,55.24715457786832,3052.248088950876,2.1182590372834937,1
7.843083451326516,21.026357098193444,0.999728998786632,0.9622124710029344,60.73730631806336,3689.0203787742585,2.152020129520521,1
7.680918500746641,6.507660315678912,0.9997285795759588,0.9768065460209197,60.69037087909973,3683.321117442676,2.038210564455727,1
7.615041104300743,10.307323139816942,0.9996623472229708,0.9788048876721974,54.4116009455115,2960.622317453588,1.9827956615934923,1
7.545536351386536,10.872759271561891,0.9995695219316836,0.9764875433018014,48.18712189040868,2321.998716081104,2.476389682263015,1
7.701637305833184,19.036637496828096,0.9996536468632872,0.9406511272072012,53.72361334518908,2886.226630863378,2.289440134303088,1
7.776631975662763,6.730042354410065,0.9997902434323798,0.9872009978567786,69.03934513555757,4766.431176746637,1.7324192374390943,1
7.721647347686259,15.890744304950598,0.9996595323698662,0.9649293514292664,54.18613091310221,2936.1367833318504,2.329713522886321,1
7.575531342479039,7.918597952659249,0.9995551889078266,0.9835430256816318,47.40406497187893,2247.145375858119,2.441095768841508,1
7.732358495361318,13.05324807982463,0.9997037540772096,0.9632622277815136,58.09108264856033,3374.5738832818674,2.0353170536586287,1
7.757597042155848,10.361374870608811,0.9997099235999368,0.9722342071422768,58.70577193301966,3446.367658251719,2.171241030550745,1
